,imdb_id,movie_name,release_year,audience_banded_rating_count,audience_rating_count,audience_liked_count,audience_not_liked_count,audience_review_count,audience_avg_rating,audience_score,tomato_banded_rating_count,tomato_rating_count,tomato_liked_count,tomato_not_liked_count,tomato_review_count,tomato_avg_rating,tomato_score
3486,tt0149691,Anywhere But Here,1999,"25,000+",39758,1187,988,585,3.4,55.0,,88,55,33,88,6.30,63.0
3487,tt0095975,Renegade,1987,"1,000+",1438,30,24,4,3.5,56.0,,0,0,0,0,,
3488,tt1440266,Pina,2011,"5,000+",8475,1599,372,400,4,81.0,,106,101,5,106,8.30,95.0
3489,tt0158690,Joshila,1973,0,0,0,0,0,,,,0,0,0,0,,
3490,tt0478311,Knocked Up,2007,"250,000+",2085205,243296,51267,158308,4,83.0,,253,226,27,253,7.70,89.0
3491,tt0112438,The Babysitter,1995,"2,500+",4860,51,262,73,2.2,16.0,,7,2,5,7,3.30,29.0
3492,tt0125879,Lulu on the Bridge,1998,"1,000+",1543,112,97,56,3.3,54.0,,8,0,8,8,3.60,0.0
3493,tt1916728,Shor in the City,2010,100+,153,74,23,18,3.5,76.0,,2,2,0,2,,
3494,tt0417011,Nerukku Ner,1997,100+,139,6,2,0,3.7,75.0,,0,0,0,0,,
3495,tt0109035,Above the Rim,1994,"25,000+",30745,2161,467,711,4.1,82.0,,21,11,10,21,5.40,52.0
3496,tt1104733,Hamlet 2,2008,"10,000+",17676,3200,2553,3135,3.3,56.0,,146,91,55,146,6.20,62.0
3497,tt0111273,The St. Tammany Miracle,1994,Fewer than 50,16,4,1,1,4.6,80.0,,0,0,0,0,,
3498,tt0246815,Nirakkoottu,1985,0,0,0,0,0,,,,0,0,0,0,,
3499,tt0098382,Star Trek V: The Final Frontier,1989,"50,000+",58744,1497,4648,2126,2.6,24.0,,52,11,41,52,3.90,21.0
3500,tt0107895,Public Access,1993,250+,394,10,27,11,2.9,27.0,,12,7,5,12,5.40,58.0
3501,tt1135503,Julie & Julia,2009,"250,000+",363644,18756,8075,11112,3.6,70.0,,228,176,52,228,6.70,77.0
3502,tt0217894,The Woman Chaser,1999,100+,165,20,8,18,3.9,71.0,,14,10,4,14,7.10,71.0
3503,tt0111547,The Unborn II,1994,250+,362,9,12,7,2.8,43.0,,1,0,1,1,,
3504,tt0109010,1942: A Love Story,1994,500+,835,71,30,19,3.8,70.0,,0,0,0,0,,
3505,tt0308875,Shaheed-E-Mohabbat Boota Singh,1999,0,0,0,0,0,,,,0,0,0,0,,
3506,tt1229366,Life Partner,2009,500+,652,57,76,53,3,43.0,,1,0,1,1,,
3507,tt1430074,Bhoomi Malayalam,2009,0,0,0,0,0,,,,0,0,0,0,,
3508,tt1212454,An Invisible Sign,2010,"1,000+",1965,154,312,102,2.7,33.0,,15,0,15,15,3.10,0.0
3509,tt0790741,The Riddle,2007,500+,608,28,114,73,2.3,20.0,,1,0,1,1,,
3510,tt0449389,Shaadi No. 1,2005,250+,425,6,26,9,2.4,19.0,,0,0,0,0,,
3511,tt2146836,Diamond Necklace,2012,Fewer than 50,39,5,6,0,2.4,45.0,,0,0,0,0,,
3512,tt0492956,The Game Plan,2007,"250,000+",407068,23190,10281,12137,3.7,69.0,,104,31,73,104,4.70,30.0
3513,tt0063286,Me and My Brother,1968,Fewer than 50,17,3,0,1,,,,1,1,0,1,,
3514,tt1185420,Dostana,2008,"2,500+",4460,865,414,582,3.6,68.0,,16,13,3,16,6.80,81.0
3515,tt1376699,Den Brother,2010,250+,306,58,54,12,3.4,52.0,,1,1,0,1,,
3516,tt0096257,The Thin Blue Line,1988,"5,000+",8727,1897,216,568,4.2,90.0,,18,18,0,18,8.90,100.0
3517,tt1228931,Kuruvi,2008,Fewer than 50,3,0,3,0,,,,0,0,0,0,,
3518,tt0327004,Kuch Tum Kaho Kuch Hum Kahein,2002,Fewer than 50,32,2,2,0,,,,0,0,0,0,,
3519,tt0362387,2LDK,2003,"2,500+",2981,409,117,232,3.8,78.0,,9,9,0,9,7.40,100.0
3520,tt0058110,For Those Who Think Young,1964,50+,55,3,11,9,2.6,21.0,,1,0,1,1,,
3521,tt0254164,Bahurani,1964,0,0,0,0,0,,,,0,0,0,0,,
3522,tt0261552,The Foul King,2000,50+,75,23,8,2,3.7,74.0,,1,1,0,1,,
3523,tt0073796,Ransom,1974,Fewer than 50,13,0,1,0,,,,0,0,0,0,,
3524,tt0221905,Octopus,2000,500+,612,12,71,43,1.9,14.0,,3,0,3,3,,
3525,tt1266027,The Marine 2,2009,"1,000+",1598,210,409,213,2.8,34.0,,0,0,0,0,,
3526,tt0114127,The Piano Lesson,1995,250+,252,32,10,9,3.8,76.0,,4,3,1,4,,
3527,tt1160328,Kalloori,2007,0,0,0,0,0,,,,0,0,0,0,,
3528,tt0072024,Pray for the Wildcats,1974,Fewer than 50,27,3,7,4,2.8,30.0,,2,2,0,2,,
3529,tt1157605,Anvil: The Story of Anvil,2008,"5,000+",9222,2948,309,1278,4.1,90.0,,139,136,3,139,8.00,98.0
3530,tt0762105,I Hate Valentine's Day,2009,"25,000+",48348,704,1808,665,2.6,28.0,,26,5,21,26,3.50,19.0
3531,tt0387925,Chestnut: Hero of Central Park,2004,500+,569,77,58,40,3.4,57.0,,1,1,0,1,,
3532,tt0104027,CrissCross,1992,500+,984,15,47,13,2.7,24.0,,2,0,2,2,,
3533,tt1075746,I Am Omega,2006,500+,812,39,225,143,1.9,15.0,,0,0,0,0,,
3534,tt0455583,Komodo vs. Cobra,2005,500+,890,31,113,81,2.1,22.0,,0,0,0,0,,
3535,tt0358294,Into the Sun,2005,"5,000+",8548,115,312,146,2.6,27.0,,2,0,2,2,,
3536,tt0475591,Gharshana,2004,0,0,0,0,0,,,,0,0,0,0,,
3537,tt1239461,Tokyo Marble Chocolate,2007,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
3538,tt1324078,Kal Kissne Dekha,2009,50+,57,5,7,1,2.8,42.0,,1,0,1,1,,
3539,tt0100456,The Rainbow Thief,1990,500+,522,23,37,13,2.9,38.0,,0,0,0,0,,
3540,tt0172495,Gladiatoren,2000,"250,000+",34128168,170538,24401,1652336,3.8,87.0,,257,205,52,257,7.40,80.0
3541,tt0425966,Electric Shadows,2004,"10,000+",15898,147,27,61,4,84.0,,12,9,3,12,6.80,75.0
3542,tt0284610,Larry-Boy and the Rumor Weed,1999,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
3543,tt0139046,Baharon Ki Manzil,1968,0,0,0,0,0,,,,0,0,0,0,,
3544,tt1508675,Le Havre,2011,"5,000+",7355,1527,510,325,3.7,75.0,,98,97,1,98,7.80,99.0
3545,tt0867145,Classmates,2006,50+,64,5,0,0,4.2,100.0,,1,1,0,1,,
3546,tt2524674,Wetlands,2013,"1,000+",1714,376,196,81,3.5,66.0,,58,53,5,58,7.20,91.0
3547,tt0867145,Classmates,2006,50+,64,5,0,0,4.2,100.0,,1,1,0,1,,
3548,tt1713501,Level Up,2011,50+,52,12,14,8,2.8,46.0,,0,0,0,0,,
3549,tt0287969,Comic Book Villains,2002,"1,000+",2114,79,204,99,2.7,28.0,,4,3,1,4,,
3550,tt0800080,The Incredible Hulk,2008,"250,000+",741428,57201,25417,35266,3.6,69.0,,239,160,79,239,6.20,67.0
3551,tt0116418,Girls Town,1996,500+,609,69,17,25,3.9,80.0,,26,22,4,26,6.70,85.0
3552,tt1916676,Fixing America,2012,0,0,0,0,0,,,,0,0,0,0,,
3553,tt0120347,Tomorrow Never Dies,1997,"100,000+",231335,6825,6059,5117,3.3,53.0,,93,53,40,93,6.10,57.0
3554,tt0092026,Sultanat,1986,50+,76,0,2,0,,,,0,0,0,0,,
3555,tt0379865,Leatherheads,2008,"100,000+",156757,3834,6301,4886,3,38.0,,169,88,81,169,5.80,52.0
3556,tt1045670,Happy-Go-Lucky,2008,"25,000+",34794,5430,2711,3511,3.5,67.0,,163,151,12,163,7.70,93.0
3557,tt0406514,Adventures of Young Van Helsing: The Quest for the Lost Scepter,2004,Fewer than 50,27,2,3,1,2.7,40.0,,0,0,0,0,,
3558,tt0157337,Azaad,1978,0,0,0,0,0,,,,0,0,0,0,,
3559,tt1443564,Tarot,2009,0,0,0,0,0,,,,0,0,0,0,,
3560,tt2028578,The Tsunami and the Cherry Blossom,2011,50+,53,21,1,4,4.4,95.0,,0,0,0,0,,
3561,tt0296915,Valentín,2002,"2,500+",4872,653,48,228,4.3,93.0,,66,41,25,66,6.30,62.0
3562,tt0118174,The Winner,1996,50+,81,2,20,4,2.3,9.0,,6,1,5,6,3.50,17.0
3563,tt0410407,Orwell Rolls in His Grave,2003,"1,000+",1177,99,10,43,4.3,91.0,,24,19,5,24,6.80,79.0
3564,tt0246905,Saajan Chale Sasural,1996,50+,83,4,6,0,2.9,40.0,,0,0,0,0,,
3565,tt0338096,Dirty Dancing: Havana Nights,2004,"250,000+",269684,8834,3326,7345,3.8,73.0,,107,25,82,107,4.30,23.0
3566,tt1322385,Submarino,2010,"25,000+",25731,7365,1664,1495,3.9,82.0,,156,137,19,156,7.40,88.0
3567,tt2112127,Christmas Magic,2011,Fewer than 50,26,12,8,3,3.5,60.0,,0,0,0,0,,
3568,tt0347817,A Problem with Fear,2003,"1,000+",1518,12,13,8,3.2,48.0,,6,1,5,6,4.60,17.0
3569,tt0882759,Chinthamani Kolacase,2006,0,0,0,0,0,,,,0,0,0,0,,
3570,tt0388323,Parthiban Kanavu,2003,0,0,0,0,0,,,,0,0,0,0,,
3571,tt0117070,Mojave Moon,1996,"2,500+",3217,42,108,41,2.8,28.0,,1,1,0,1,,
3572,tt0361858,Lurking in Suburbia,2006,Fewer than 50,9,2,1,1,,,,4,4,0,4,,
3573,tt0435625,The Descent,2005,"100,000+",207986,19592,6317,12643,3.8,76.0,,189,164,25,189,7.40,87.0
3574,tt0382601,Chantal,2007,Fewer than 50,13,3,4,1,3,43.0,,0,0,0,0,,
3575,tt1191971,Zone of the Dead,2009,500+,575,33,116,68,2.4,22.0,,1,1,0,1,,
3576,tt0422908,Pammal K. Sambandam,2002,100+,176,10,4,1,3.5,71.0,,0,0,0,0,,
3577,tt0098473,Thunderground,1989,Fewer than 50,9,0,1,1,,,,0,0,0,0,,
3578,tt0118528,12 Angry Men,1997,"10,000+",20547,1767,270,603,4.2,87.0,,15,14,1,15,7.20,93.0
3579,tt1365496,Parijatham,2006,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
3580,tt0095389,Jack's Back,1988,"1,000+",1726,66,110,66,3,38.0,,7,5,2,7,6.30,71.0
3581,tt0056967,Cry of Battle,1963,Fewer than 50,13,0,6,2,2.6,0.0,,1,1,0,1,,
3582,tt0107474,Mâdadayo,1993,"2,500+",3278,372,87,112,4,81.0,,15,13,2,15,7.20,87.0
3583,tt0455362,The Breed,2006,"5,000+",8873,466,1115,824,2.6,29.0,,15,4,11,15,3.50,27.0
3584,tt0068795,Kansas City Bomber,1972,"1,000+",1058,32,53,29,3,38.0,,1,1,0,1,,
3585,tt1636842,Virsa,2010,Fewer than 50,26,1,7,3,1.9,12.0,,0,0,0,0,,
3586,tt1519245,Agnosia,2010,100+,157,29,57,15,2.8,34.0,,2,2,0,2,,
3587,tt0076715,Silver Bears,1977,100+,106,6,12,4,3.1,33.0,,1,1,0,1,,
3588,tt0101615,Cool as Ice,1991,"2,500+",4538,311,408,409,2.8,43.0,,33,1,32,33,2.90,3.0
3589,tt0321640,Cheeky,2003,0,0,0,0,0,,,,0,0,0,0,,
3590,tt0120025,Road to Nhill,1997,Fewer than 50,5,1,2,1,,,,0,0,0,0,,
3591,tt0104118,Doing Time on Maple Drive,1992,"1,000+",1259,67,33,27,3.7,67.0,,3,0,3,3,,
3592,tt0112642,Casper,1995,"250,000+",381391,4661,4761,7870,3.3,50.0,,42,22,20,42,5.10,52.0
3593,tt0826031,Arang,2006,500+,958,107,100,91,3.4,52.0,,1,1,0,1,,
3594,tt0376144,Saamy,2003,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
3595,tt1632726,The Boy Mir,2011,0,0,0,0,0,,,,0,0,0,0,,
3596,tt0379184,Blackballed: The Bobby Dukes Story,2004,"1,000+",1454,181,102,129,3.6,64.0,,19,10,9,19,5.40,53.0
3597,tt0059408,Love and Kisses,1965,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
3598,tt1274650,Sundo,2009,0,0,0,0,0,,,,0,0,0,0,,
3599,tt0252501,Hearts in Atlantis,2001,"10,000+",23566,1638,919,776,3.6,64.0,,137,67,70,137,5.70,49.0
3600,tt0070673,The Severed Arm,1973,50+,85,3,14,12,2.4,18.0,,3,2,1,3,,
3601,tt0065963,The Landlord,1970,500+,888,134,35,59,3.8,79.0,,14,13,1,14,7.60,93.0
3602,tt0369400,Eroica,2003,100+,107,13,3,10,3.8,81.0,,0,0,0,0,,
3603,tt0266875,Raat,1992,Fewer than 50,40,6,6,0,3.2,50.0,,1,1,0,1,,
3604,tt0074184,Barocco,1976,100+,237,19,8,6,3.5,69.0,,3,2,1,3,,
3605,tt0108341,Time Indefinite,1993,100+,124,20,5,7,4,80.0,,5,4,1,5,7.10,80.0
3606,tt0249963,Siri Siri Muvva,1976,0,0,0,0,0,,,,0,0,0,0,,
3607,tt0219333,Suspicious River,2000,100+,207,11,26,15,2.8,30.0,,7,2,5,7,4.60,29.0
3608,tt1085515,Weather Girl,2009,"5,000+",6405,158,282,125,2.9,36.0,,9,3,6,9,5.30,33.0
3609,tt0106627,The Crush,1993,"10,000+",20307,614,864,472,3.1,42.0,,30,8,22,30,4.20,27.0
3610,tt0814335,The Stepfather,2009,"250,000+",982328,3622,6915,3559,2.9,34.0,,64,8,56,64,3.50,13.0
3611,tt0077270,The Boys in Company C,1978,"2,500+",3542,126,39,72,3.9,76.0,,3,2,1,3,,
3612,tt1172994,The House of the Devil,2009,"50,000+",56002,3803,2251,1935,3.4,63.0,,101,86,15,101,7.10,85.0
3613,tt0099717,Gumapang ka sa lusak,1990,0,0,0,0,0,,,,0,0,0,0,,
3614,tt0388473,Tokyo Godfathers,2003,"10,000+",14053,2936,299,915,4.2,91.0,,76,70,6,76,7.30,92.0
3615,tt0120777,The Opposite of Sex,1998,"10,000+",16494,1000,671,490,3.5,60.0,,43,35,8,43,7.10,81.0
3616,tt0094750,Black Eagle,1988,"2,500+",3086,47,247,83,2.1,16.0,,2,0,2,2,,
3617,tt0124298,Blast from the Past,1999,"100,000+",214785,3402,2616,3573,3.4,57.0,,81,47,34,81,6.10,58.0
3618,tt9244928,Unarchigal,1976,0,0,0,0,0,,,,0,0,0,0,,
3619,tt1980986,Housefull 2,2012,Fewer than 50,3,3,0,0,,,,0,0,0,0,,
3620,tt1497874,Cold Weather,2010,"1,000+",2052,224,207,115,3.2,52.0,,64,49,15,64,6.90,77.0
3621,tt0915460,Grizzly Park,2008,500+,953,40,217,140,2,16.0,,1,0,1,1,,
3622,tt0381131,The Deal,2003,100+,249,3,18,6,2.1,14.0,,0,0,0,0,,
3623,tt2118688,My Househusband: Ikaw na!,2011,0,0,0,0,0,,,,0,0,0,0,,
3624,tt0427392,The Invasion,2007,"100,000+",236195,8051,11932,9365,3,40.0,,164,32,132,164,4.40,20.0
3625,tt0805185,Blood Trails,2006,250+,490,17,107,68,1.8,14.0,,2,0,2,2,,
3626,tt0380623,The Perfect Man,2005,"250,000+",281802,7235,5180,5752,3.4,58.0,,128,8,120,128,3.40,6.0
3627,tt1393744,Only When I Dance,2009,500+,818,40,13,11,3.8,75.0,,13,12,1,13,7.20,92.0
3628,tt0092684,Body Slam,1986,500+,773,49,44,34,3.2,53.0,,1,0,1,1,,
3629,tt2496990,Nirop,2007,0,0,0,0,0,,,,0,0,0,0,,
3630,tt0076590,Rabid,1977,"5,000+",7295,555,658,374,3.2,46.0,,27,21,6,27,6.30,78.0
3631,tt1356935,Viduthalai,1986,0,0,0,0,0,,,,0,0,0,0,,
3632,tt1117385,Felon,2008,"10,000+",13950,3366,742,1571,3.9,82.0,,25,15,10,25,6.40,60.0
3633,tt0471571,Athadu,2005,250+,308,101,5,21,4.5,95.0,,1,0,1,1,,
3634,tt0072226,The Sugarland Express,1974,"5,000+",7232,721,369,292,3.5,66.0,,52,45,7,52,7.20,87.0
3635,tt0083015,S.O.B.,1981,"2,500+",2587,178,102,103,3.6,64.0,,25,20,5,25,6.80,80.0
3636,tt0059094,Dear Brigitte,1965,100+,136,17,14,10,3.3,55.0,,0,0,0,0,,
3637,tt0337824,And Starring Pancho Villa as Himself,2003,500+,877,129,113,53,3.4,53.0,,3,3,0,3,,
3638,tt1179071,The Orphan Killer,2011,Fewer than 50,22,5,6,1,3,45.0,,0,0,0,0,,
3639,tt0492478,The Peace Tree,2005,0,0,0,0,0,,,,0,0,0,0,,
3640,tt1039969,The Last Lear,2007,250+,440,61,41,50,3.5,60.0,,3,0,3,3,,
3641,tt0150915,Hilary and Jackie,1998,"5,000+",6596,841,175,262,4,83.0,,60,53,7,60,7.50,88.0
3642,tt1836912,Shaitan,2011,100+,129,73,26,21,3.5,74.0,,2,1,1,2,,
3643,tt0061005,The She Beast,1966,250+,308,10,31,19,2.6,24.0,,7,5,2,7,5.90,71.0
3644,tt1805263,I Am Kalam,2010,Fewer than 50,49,25,9,6,3.5,74.0,,5,4,1,5,6.00,80.0
3645,tt0067977,When Michael Calls,1972,Fewer than 50,6,1,3,2,,,,0,0,0,0,,
3646,tt0080731,The Fiendish Plot of Dr. Fu Manchu,1980,500+,813,45,59,37,3,43.0,,12,2,10,12,3.80,17.0
3647,tt0466399,Ten Canoes,2006,"5,000+",6932,750,213,440,3.8,78.0,,66,65,1,66,7.80,98.0
3648,tt0266757,Mehboob Ki Mehndi,1971,0,0,0,0,0,,,,0,0,0,0,,
3649,tt0102581,Old Scores,1991,Fewer than 50,35,1,0,0,,,,0,0,0,0,,
3650,tt10196342,Paarai,2003,0,0,0,0,0,,,,0,0,0,0,,
3651,tt0478134,In the Valley of Elah,2007,"25,000+",29370,8799,2677,5198,3.7,77.0,,163,120,43,163,7.00,74.0
3652,tt0065547,Chisum,1970,"5,000+",7537,400,139,157,3.8,74.0,,6,5,1,6,5.80,83.0
3653,tt0362590,Employee of the Month,2004,"250,000+",422114,9434,8477,11820,3.3,53.0,,92,18,74,92,4.10,20.0
3654,tt0099364,The Dark Side of the Moon,1990,500+,893,23,80,41,2.4,22.0,,1,0,1,1,,
3655,tt0362590,Employee of the Month,2004,"250,000+",422114,9434,8477,11820,3.3,53.0,,92,18,74,92,4.10,20.0
3656,tt0225013,Aa Gale Lag Jaa,1994,0,0,0,0,0,,,,0,0,0,0,,
3657,tt0317796,Kalaignan,1993,0,0,0,0,0,,,,0,0,0,0,,
3658,tt0307568,Time of the Wolf,2002,"2,500+",4932,558,302,252,3.5,65.0,,53,36,17,53,6.40,68.0
3659,tt0054290,September Storm,1960,0,0,0,0,0,,,,0,0,0,0,,
3660,tt0425326,Outsourced,2006,"5,000+",6486,1610,586,835,3.7,73.0,,42,32,10,42,6.70,76.0
3661,tt2359175,Mayamohini,2012,0,0,0,0,0,,,,0,0,0,0,,
3662,tt1149610,La Virgen Negra,2008,Fewer than 50,38,4,4,4,3,50.0,,1,0,1,1,,
3663,tt2917786,Thirupathi,2006,0,0,0,0,0,,,,0,0,0,0,,
3664,tt1227931,Slightly Single in L.A.,2013,100+,217,20,93,15,2.1,18.0,,0,0,0,0,,
3665,tt0057063,Flipper,1963,"25,000+",26376,195,206,119,3.4,49.0,,6,3,3,6,4.70,50.0
3666,tt0079191,Game for Vultures,1979,100+,147,3,9,5,2.3,25.0,,0,0,0,0,,
3667,tt0122906,Among Giants,1998,250+,281,17,26,10,3,40.0,,22,14,8,22,5.60,64.0
3668,tt0453671,Garam Masala,2005,"2,500+",4105,246,91,110,3.7,73.0,,1,0,1,1,,
3669,tt0118863,Clay Pigeons,1998,"5,000+",9656,858,415,458,3.6,67.0,,54,33,21,54,6.20,61.0
3670,tt0280381,25 Watts,2001,500+,851,85,23,23,4,79.0,,0,0,0,0,,
3671,tt0109708,Eden Valley,1995,Fewer than 50,2,1,0,1,,,,2,1,1,2,,
3672,tt0095904,Prison,1987,500+,835,81,159,67,2.9,34.0,,5,2,3,5,5.10,40.0
3673,tt0130036,It Came from the Sky,1999,100+,197,6,8,6,3.4,43.0,,0,0,0,0,,
3674,tt0122768,Twin Sitters,1994,"1,000+",1143,58,42,33,3.6,59.0,,0,0,0,0,,
3675,tt0094351,Just Heroes,1989,0,0,0,0,0,,,,0,0,0,0,,
3676,tt6358182,Unnai Ninaithu,2002,0,0,0,0,0,,,,0,0,0,0,,
3677,tt0120036,Rosewood,1997,"5,000+",7977,704,145,292,4.1,83.0,,55,48,7,55,7.10,87.0
3678,tt0076029,Fire Sale,1977,Fewer than 50,1,1,0,1,,,,2,0,2,2,,
3679,tt0106505,Calendar Girl,1993,"5,000+",5268,54,120,68,2.8,31.0,,19,2,17,19,3.40,11.0
3680,tt0069515,The Wrath of God,1972,100+,102,9,15,9,3.1,38.0,,3,1,2,3,,
3681,tt1341167,Four Lions,2010,"10,000+",23493,6125,1570,2107,3.8,80.0,,139,115,24,139,7.30,83.0
3682,tt0082382,First Monday in October,1981,500+,985,25,29,21,3.3,46.0,,4,1,3,4,,
3683,tt0119429,Julian Po,1997,"1,000+",1018,58,29,28,3.4,67.0,,4,2,2,4,,
3684,tt0367652,Deuce Bigalow: European Gigolo,2005,"100,000+",194079,1904,3804,2843,2.6,33.0,,99,9,90,99,3.30,9.0
3685,tt0395580,Home Beyond the Sun,2004,250+,341,5,7,2,2.9,42.0,,0,0,0,0,,
3686,tt0250491,Late Night Shopping,2001,"1,000+",1245,126,35,60,3.9,78.0,,6,4,2,6,5.70,67.0
3687,tt0063673,Tarzan and the Jungle Boy,1968,Fewer than 50,20,0,9,3,2.1,0.0,,1,0,1,1,,
3688,tt0081624,Thodisi Bewafaii,1980,Fewer than 50,36,2,0,0,,,,0,0,0,0,,
3689,tt0118753,Born Into Exile,1997,100+,221,9,1,2,4.6,90.0,,0,0,0,0,,
3690,tt0060801,The Oscar,1966,100+,103,9,22,13,2.5,29.0,,17,2,15,17,3.30,12.0
3691,tt0103671,American Me,1992,"10,000+",10368,1610,181,448,4.3,90.0,,11,8,3,11,6.70,73.0
3692,tt1226273,Edge of Darkness,2010,"250,000+",542564,8657,9018,6360,3.2,49.0,,218,120,98,218,5.90,55.0
3693,tt1623013,Vacation with Derek,2010,100+,101,18,22,9,3.4,45.0,,0,0,0,0,,
3694,tt0065025,The Southern Star,1969,Fewer than 50,4,0,2,0,,,,1,0,1,1,,
3695,tt0165854,The Limey,1999,"10,000+",11662,1867,528,715,3.8,78.0,,86,79,7,86,7.40,92.0
3696,tt0158131,Purgatory,1999,"2,500+",3464,181,51,93,4,78.0,,3,1,2,3,,
3697,tt0791201,VeggieTales: Lord of the Beans,2005,100+,198,23,7,5,4,77.0,,1,1,0,1,,
3698,tt0054798,Dentist on the Job,1961,0,0,0,0,0,,,,0,0,0,0,,
3699,tt0181830,Solomon and Gaenor,1999,"1,000+",1001,59,14,28,3.9,81.0,,27,19,8,27,6.80,70.0
3700,tt1582604,Simha,2010,50+,54,10,10,4,3.4,50.0,,0,0,0,0,,
3701,tt0110668,Night of the Running Man,1995,250+,289,25,25,14,3.1,50.0,,3,2,1,3,,
3702,tt0383278,Comfort and Joy,2003,250+,267,22,27,15,3.3,45.0,,1,0,1,1,,
3703,tt0071548,Get Christie Love!,1974,"1,000+",1191,9,16,18,3.1,36.0,,1,1,0,1,,
3704,tt0430377,Muhammad: The Last Prophet,2002,100+,139,20,6,7,4.1,77.0,,4,2,2,4,,
3705,tt0076717,The Singer and the Dancer,1977,0,0,0,0,0,,,,0,0,0,0,,
3706,tt0328089,Maayi,2000,0,0,0,0,0,,,,0,0,0,0,,
3707,tt0449828,Ayya,2005,0,0,0,0,0,,,,0,0,0,0,,
3708,tt1172203,Sita Sings the Blues,2008,"2,500+",2943,737,132,309,4,85.0,,32,32,0,32,8.30,100.0
3709,tt0104938,Munchie,1992,250+,353,25,38,24,3,41.0,,2,0,2,2,,
3710,tt1182884,Dulha Mil Gaya,2010,250+,281,33,59,30,2.7,36.0,,1,1,0,1,,
3711,tt0478166,The Heart of the Game,2005,"10,000+",24332,292,58,242,4,83.0,,100,87,13,100,7.50,87.0
3712,tt0345074,Connie and Carla,2004,"10,000+",12910,1080,458,775,3.8,70.0,,120,53,67,120,5.10,44.0
3713,tt0317243,Chinnavar,1992,0,0,0,0,0,,,,0,0,0,0,,
3714,tt0095690,Mystic Pizza,1988,"25,000+",43903,1677,1401,825,3.4,54.0,,27,21,6,27,6.80,78.0
3715,tt0090915,Dead End Drive-In,1986,"1,000+",1976,71,97,74,3,43.0,,0,0,0,0,,
3716,tt0460975,Unidentified,2006,500+,636,37,31,39,3.2,54.0,,1,0,1,1,,
3717,tt0098678,Worth Winning,1989,"1,000+",1077,35,49,25,3,42.0,,5,0,5,5,3.50,0.0
3718,tt1931549,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",2011,250+,307,44,26,15,3.6,63.0,,25,21,4,25,7.00,84.0
3719,tt0295718,Take Away,2003,"1,000+",1425,45,33,44,3.4,58.0,,3,3,0,3,,
3720,tt0245479,Just a Kiss,2002,"1,000+",1381,26,66,27,2.5,28.0,,60,11,49,60,4.10,18.0
3721,tt1538503,Los Bandoleros,2009,250+,294,68,57,13,3.4,54.0,,0,0,0,0,,
3722,tt0062765,Bullitt,1968,"25,000+",40192,5912,1050,2589,4.1,85.0,,45,44,1,45,7.80,98.0
3723,tt0907676,The Hills Run Red,2009,"1,000+",2126,308,617,401,2.8,33.0,,7,4,3,7,5.40,57.0
3724,tt0117942,Tornado!,1996,"2,500+",3157,30,85,67,2.6,26.0,,0,0,0,0,,
3725,tt0072236,The Swinging Cheerleaders,1974,50+,65,8,17,5,2.7,32.0,,2,2,0,2,,
3726,tt0075669,Amar Akbar Anthony,1977,"2,500+",2747,249,42,79,4.1,86.0,,2,2,0,2,,
3727,tt0089371,Mr. Vampire,1985,"2,500+",4758,347,49,179,4.1,88.0,,7,6,1,7,5.70,86.0
3728,tt0089371,Mr. Vampire,1985,"2,500+",4758,347,49,179,4.1,88.0,,7,6,1,7,5.70,86.0
3729,tt0089371,Mr. Vampire,1985,"2,500+",4758,347,49,179,4.1,88.0,,7,6,1,7,5.70,86.0
3730,tt2022587,Vetri kodi kattu,2000,0,0,0,0,0,,,,0,0,0,0,,
3731,tt0072972,Faraar,1975,0,0,0,0,0,,,,0,0,0,0,,
3732,tt0060169,Birds Do It,1966,0,0,0,0,0,,,,0,0,0,0,,
3733,tt0360139,Chasing Liberty,2004,"50,000+",77310,3349,2219,2084,3.5,60.0,,117,21,96,117,4.70,18.0
3734,tt0242508,Harvard Man,2001,"5,000+",7899,154,308,169,2.8,33.0,,36,12,24,36,4.60,33.0
3735,tt0352520,The Life and Death of Peter Sellers,2004,"5,000+",8890,1071,417,532,3.6,72.0,,26,18,8,26,6.20,69.0
3736,tt0841046,Walk Hard: The Dewey Cox Story,2007,"250,000+",303143,14118,10557,12455,3.3,57.0,,143,107,36,143,6.60,75.0
3737,tt0155896,Nadodi Thendral,1992,0,0,0,0,0,,,,0,0,0,0,,
3738,tt0073639,Royal Flash,1975,250+,280,38,20,26,3.6,66.0,,5,2,3,5,6.50,40.0
3739,tt1806954,Lost Christmas,2011,100+,100,71,9,39,4.5,89.0,,1,1,0,1,,
3740,tt1205558,Hick,2011,"5,000+",6694,847,1496,354,2.9,36.0,,22,1,21,22,3.10,5.0
3741,tt0093347,The Killing Time,1987,"1,000+",1356,18,34,7,2.8,35.0,,1,1,0,1,,
